"File exported from UTC Confirmations Portal on December 14, 2018, 14:00 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format MM/DD/YYYY

** INSTRUCTIONS:,"Please only edit Columns K-M below ""row 12"". All columns must be present and do not duplicate or delete columns. Only ""rows 10"" and above may be removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format can be MM/DD/YYYY, MM/DD/YY, M/D/YY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_ID,ITEM_ID,SCH_LINE,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS
,1003205-1,8.0,H117214A,1150,4294,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,,
,765411-6,2.0,H117214A,300,152,2700,01/21/2019,01/21/2019,COMMITTED,01/21/2019,,
,794592-1,1.0,H117214A,440,451,2702,04/30/2019,04/30/2019,COMMITTED,04/30/2019,,
,1003205-1,6.0,H117214A,1150,4340,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,,
,1003205-1,6.0,H117214A,1150,4341,2701,07/25/2019,07/25/2019,COMMITTED,07/25/2019,,
,1003205-1,5.0,H117214A,1150,4342,2701,07/18/2019,07/18/2019,COMMITTED,07/18/2019,,
,1003205-1,5.0,H117214A,1150,4343,2701,07/11/2019,07/11/2019,COMMITTED,07/11/2019,,
,1003205-1,5.0,H117214A,1150,4344,2701,07/03/2019,07/03/2019,COMMITTED,07/03/2019,,
,1003205-1,5.0,H117214A,1150,4345,2701,06/26/2019,06/26/2019,COMMITTED,06/26/2019,,
,1003205-1,4.0,H117214A,1150,4538,2701,08/28/2019,08/28/2019,COMMITTED,08/28/2019,,
,1003205-1,4.0,H117214A,1150,4625,2701,09/05/2019,09/05/2019,COMMITTED,09/05/2019,,
,1003205-1,4.0,H117214A,1150,4720,2701,09/12/2019,09/12/2019,COMMITTED,09/12/2019,,
,1003205-1,4.0,H117214A,1150,4820,2701,09/19/2019,09/19/2019,COMMITTED,09/19/2019,,
,1003205-1,6.0,H117214A,1150,4900,2701,09/19/2019,09/19/2019,COMMITTED,09/19/2019,UTC Schedule under lead time / change,
,1003205-1,6.0,H117214A,1150,4996,2701,10/03/2019,10/03/2019,COMMITTED,10/03/2019,,
,1003205-1,4.0,H117214A,1150,5018,2701,09/26/2019,09/26/2019,COMMITTED,09/26/2019,,
,1003205-1,6.0,H117214A,1150,5109,2701,10/10/2019,10/10/2019,COMMITTED,10/10/2019,,
,1003205-1,6.0,H117214A,1150,5168,2701,10/17/2019,10/17/2019,COMMITTED,10/17/2019,,
,1003205-1,6.0,H117214A,1150,5255,2701,10/24/2019,10/24/2019,COMMITTED,10/24/2019,,
,1003205-1,6.0,H117214A,1150,5398,2701,10/24/2019,10/24/2019,COMMITTED,10/24/2019,UTC Schedule under lead time / change,
,1003205-1,12.0,H117214A,1150,5399,2701,10/31/2019,10/31/2019,COMMITTED,10/31/2019,UTC Schedule under lead time / change,
,1003205-1,6.0,H117214A,1150,4339,2701,08/08/2019,08/08/2019,COMMITTED,08/08/2019,,
,1003205-1,5.0,H117214A,1150,4295,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,,
,1003205-1,4.0,H117214A,1150,4296,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,,
,1003205-1,4.0,H117214A,1150,4297,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,1003205-1,5.0,H117214A,1150,4298,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,1003205-1,10.0,H117214A,1150,4299,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,,
,1003205-1,5.0,H117214A,1150,4300,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,,
,1003205-1,5.0,H117214A,1150,4301,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,,
,1003205-1,5.0,H117214A,1150,4302,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,,
,1003205-1,5.0,H117214A,1150,4303,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,,
,1003205-1,5.0,H117214A,1150,4304,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1003205-1,5.0,H117214A,1150,4305,2701,02/14/2019,02/14/2019,COMMITTED,02/14/2019,,
,1003205-1,5.0,H117214A,1150,4306,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,,
,1003205-1,5.0,H117214A,1150,4307,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,,
LATE,1003205-1,5.0,H117214A,1150,4308,2701,01/03/2019,01/24/2019,COMMITTED,01/24/2019,Supplier Other,Single source for HVOF coating
LATE,1003205-1,5.0,H117214A,1150,4309,2701,01/10/2019,01/17/2019,COMMITTED,01/24/2019,Supplier Other,Single source for HVOF coating
OVERDUE,1003205-1,4.0,H117214A,1150,4311,2701,11/06/2018,01/03/2019,COMMITTED,01/10/2019,Supplier Other,Single Source for HVOF Coating
OVERDUE,1003205-1,10.0,H117214A,1150,4312,2701,11/13/2018,12/18/2018,COMMITTED,01/10/2019,Supplier Other,Single Source for HVOF Coating
OVERDUE,1003205-1,15.0,H117214A,1150,4313,2701,11/29/2018,12/05/2018,COMMITTED,01/10/2019,Supplier Other,Single Source for HVOF Coating
OVERDUE,1003205-1,5.0,H117214A,1150,4314,2701,12/11/2018,12/11/2018,COMMITTED,01/10/2019,Supplier Other,Single Source for HVOF Coating
LATE,1003205-1,5.0,H117214A,1150,4315,2701,12/18/2018,12/18/2018,COMMITTED,01/10/2019,Supplier Other,Single Source for HVOF Coating
LATE,1003205-1,5.0,H117214A,1150,4316,2701,12/27/2018,12/27/2018,COMMITTED,01/10/2019,Supplier Other,Single Source for HVOF Coating
LATE,1003205-1,10.0,H117214A,1150,4317,2701,01/17/2019,01/17/2019,COMMITTED,01/24/2019,Supplier Other,Single Source for HVOF Coating
,1003205-1,10.0,H117214A,1150,4318,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,,
,1003205-1,12.0,H117214A,1150,4338,2701,08/15/2019,08/15/2019,COMMITTED,08/15/2019,,
,791990-2,1.0,H117214A,410,4167,2701,07/11/2019,07/11/2019,UNCOMMITTED,07/11/2019,,
,798665-1,1.0,H117214A,510,1325,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,,
,798744-1,1.0,H117214A,520,1029,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,UTC Schedule under lead time / change,
,798744-1,1.0,H117214A,520,1130,2701,05/21/2019,05/21/2019,COMMITTED,05/21/2019,UTC Schedule under lead time / change,
,798795-1,1.0,H117214A,530,87,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,UTC Schedule under lead time / change,
,798796-1,8.0,H117214A,540,116,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,UTC Schedule under lead time / change,
,798796-1,15.0,H117214A,540,125,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,UTC Schedule under lead time / change,
OVERDUE,753387-1,5.0,H117214A,260,973,2700,10/24/2018,12/03/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
,753387-1,1.0,H117214A,260,1139,2700,07/22/2019,07/22/2019,COMMITTED,07/22/2019,UTC Schedule under lead time / change,
,753387-1,1.0,H117214A,260,1149,2700,08/21/2019,08/21/2019,COMMITTED,08/21/2019,UTC Schedule under lead time / change,
,791990-2,1.0,H117214A,410,4197,2701,06/20/2019,06/20/2019,COMMITTED,06/20/2019,,
,798665-1,1.0,H117214A,510,1191,2701,01/25/2019,01/25/2019,COMMITTED,01/25/2019,,
,1014215-1,3.0,H117214A,130,6586,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,1014215-1,2.0,H117214A,130,6588,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,,
,1014215-1,6.0,H117214A,130,6589,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,,
,1014215-1,3.0,H117214A,130,6590,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
OVERDUE,819674-1,1.0,H117214A,190,1664,2701,12/06/2018,12/06/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
OVERDUE,819674-1,2.0,H117214A,190,1665,2701,12/11/2018,12/11/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
,819674-1,2.0,H117214A,190,1740,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,1809,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2012,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2080,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2156,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2218,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2446,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,819674-1,2.0,H117214A,190,1666,2701,12/18/2018,12/18/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
,819674-1,2.0,H117214A,190,1667,2701,01/03/2019,01/03/2019,COMMITTED,01/03/2019,,
,819674-1,2.0,H117214A,190,1668,2701,01/24/2019,01/24/2019,COMMITTED,01/24/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,1669,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,1877,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2308,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,4054T89P02,2.0,H117214A,160,400,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,,
,5026M37P03,6.0,H117214A,170,2175,2701,03/11/2019,03/11/2019,COMMITTED,03/11/2019,UTC Schedule under lead time / change,
,5026M37P03,11.0,H117214A,170,2176,2701,03/25/2019,03/25/2019,COMMITTED,03/25/2019,UTC Schedule under lead time / change,
,5026M37P03,7.0,H117214A,170,2177,2701,04/12/2019,04/12/2019,COMMITTED,04/12/2019,UTC Schedule under lead time / change,
,5026M37P03,6.0,H117214A,170,2178,2701,04/29/2019,04/29/2019,COMMITTED,04/29/2019,UTC Schedule under lead time / change,
,5026M37P03,4.0,H117214A,170,2389,2701,05/17/2019,05/17/2019,COMMITTED,05/17/2019,UTC Schedule under lead time / change,
,1014215-1,4.0,H117214A,130,6295,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,,
,1014215-1,4.0,H117214A,130,6396,2701,02/14/2019,02/14/2019,COMMITTED,02/14/2019,,
,1014215-1,4.0,H117214A,130,5812,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,1014215-1,2.0,H117214A,130,5997,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,UTC Schedule under lead time / change,
,1014215-1,3.0,H117214A,130,6095,2701,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1014215-1,4.0,H117214A,130,6193,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,,
,1014215-1,4.0,H117214A,130,6492,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,782546-101,1.0,H117214A,350,1435,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,,
,782546-101,1.0,H117214A,350,1436,2701,08/02/2019,08/02/2019,COMMITTED,08/02/2019,UTC Schedule under lead time / change,
,782546-101,1.0,H117214A,350,1447,2701,08/14/2019,08/14/2019,COMMITTED,08/14/2019,,
,782546-101,1.0,H117214A,350,1162,2701,07/19/2019,07/19/2019,COMMITTED,07/19/2019,UTC Schedule under lead time / change,
,782546-101,1.0,H117214A,350,1410,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,UTC Schedule under lead time / change,
,782546-101,1.0,H117214A,350,1108,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,782546-101,1.0,H117214A,350,1109,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,782546-101,2.0,H117214A,350,1110,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,782546-101,1.0,H117214A,350,1111,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,788232-2,1.0,H117214A,380,5011,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,,
,788232-2,2.0,H117214A,380,4833,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,UTC Schedule under lead time / change,
,788232-2,5.0,H117214A,380,4834,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,784793-5,1.0,H117214A,360,280,2702,07/30/2019,07/30/2019,COMMITTED,07/30/2019,UTC Schedule under lead time / change,
,788232-2,2.0,H117214A,380,3913,2701,02/12/2019,02/12/2019,COMMITTED,02/12/2019,UTC Schedule under lead time / change,
,788232-2,3.0,H117214A,380,3914,2701,01/15/2019,01/15/2019,COMMITTED,01/15/2019,,
,788232-2,1.0,H117214A,380,3915,2701,01/29/2019,01/29/2019,COMMITTED,01/29/2019,UTC Schedule under lead time / change,
OVERDUE,788232-2,1.0,H117214A,380,3916,2701,11/13/2018,12/18/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
OVERDUE,788232-2,1.0,H117214A,380,3917,2701,11/27/2018,12/18/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
OVERDUE,788232-2,2.0,H117214A,380,3918,2701,11/27/2018,01/07/2019,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
LATE,788232-2,2.0,H117214A,380,3919,2701,12/18/2018,01/07/2019,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
,788232-2,2.0,H117214A,380,4092,2701,02/26/2019,02/26/2019,COMMITTED,02/26/2019,UTC Schedule under lead time / change,
,788232-2,2.0,H117214A,380,4465,2701,03/19/2019,03/19/2019,COMMITTED,03/19/2019,UTC Schedule under lead time / change,
,788232-2,2.0,H117214A,380,4922,2701,04/30/2019,04/30/2019,COMMITTED,04/30/2019,,
OVERDUE,766313-2,32.0,H117214A,310,3284,2701,10/11/2018,12/14/2018,COMMITTED,12/14/2018,Supplier Other,Outside Process delays
OVERDUE,766313-2,47.0,H117214A,310,3421,2701,11/06/2018,12/21/2018,COMMITTED,12/21/2018,Supplier Other,Outside Process delays
OVERDUE,766313-2,79.0,H117214A,310,3664,2701,12/07/2018,12/07/2018,COMMITTED,12/21/2018,Supplier Other,outside process delays
,766313-2,78.0,H117214A,310,3705,2701,12/21/2018,12/21/2018,COMMITTED,12/21/2018,UTC Schedule under lead time / change,
,766313-2,55.0,H117214A,310,3976,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,UTC Schedule under lead time / change,
,766313-2,46.0,H117214A,310,4108,2701,02/22/2019,02/22/2019,COMMITTED,02/22/2019,UTC Schedule under lead time / change,
,819674-1,2.0,H117214A,190,2520,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,819674-1,2.0,H117214A,190,2521,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,,
,819674-1,2.0,H117214A,190,2522,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,,
,819674-1,2.0,H117214A,190,2523,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,,
,819674-1,2.0,H117214A,190,2524,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,819674-1,2.0,H117214A,190,2525,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,819674-1,2.0,H117214A,190,2526,2701,05/30/2019,05/30/2019,COMMITTED,05/30/2019,,
,766313-2,61.0,H117214A,310,4524,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
OVERDUE,766313-2,43.0,H117214A,310,3635,2701,11/21/2018,12/07/2018,COMMITTED,12/21/2018,UTC Schedule under lead time / change,
,766313-2,43.0,H117214A,310,4429,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
LATE,1017059-1,8.0,H117214A,1080,4134,2719,05/13/2019,05/17/2019,COMMITTED,05/17/2019,UTC Schedule under lead time / change,
,1007908-1,1.0,H117214A,1090,3899,2701,12/23/2019,12/23/2019,COMMITTED,12/23/2019,,
,1007908-1,1.0,H117214A,1090,3898,2701,12/16/2019,12/16/2019,COMMITTED,12/16/2019,,
,1007908-1,3.0,H117214A,1090,3897,2701,12/11/2019,12/11/2019,COMMITTED,12/11/2019,,
,1007908-1,1.0,H117214A,1090,3896,2701,12/05/2019,12/05/2019,COMMITTED,12/05/2019,,
,1007908-1,1.0,H117214A,1090,3895,2701,11/19/2019,11/19/2019,COMMITTED,11/19/2019,,
,1007908-1,2.0,H117214A,1090,3894,2701,11/12/2019,11/12/2019,COMMITTED,11/12/2019,,
LATE,1017059-1,7.0,H117214A,1080,3627,2719,03/04/2019,04/05/2019,COMMITTED,04/05/2019,UTC Schedule under lead time / change,
LATE,1017059-1,8.0,H117214A,1080,3477,2719,02/15/2019,03/25/2019,COMMITTED,03/25/2019,UTC Schedule under lead time / change,
LATE,1017059-1,8.0,H117214A,1080,3170,2719,01/18/2019,02/25/2019,COMMITTED,02/25/2019,UTC Schedule under lead time / change,
LATE,1017059-1,7.0,H117214A,1080,3169,2719,01/07/2019,02/11/2019,COMMITTED,02/11/2019,UTC Schedule under lead time / change,
LATE,1017059-1,11.0,H117214A,1080,3992,2719,04/01/2019,04/29/2019,COMMITTED,04/29/2019,UTC Schedule under lead time / change,
LATE,1017059-1,6.0,H117214A,1080,3772,2719,03/18/2019,04/22/2019,COMMITTED,04/22/2019,UTC Schedule under lead time / change,
LATE,1017059-1,6.0,H117214A,1080,3326,2719,02/04/2019,03/11/2019,COMMITTED,03/11/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,5093,2719,07/08/2019,07/08/2019,COMMITTED,07/08/2019,,
LATE,1012547-1,8.0,H117214A,1100,5090,2719,06/10/2019,06/21/2019,COMMITTED,06/21/2019,UTC Schedule under lead time / change,
LATE,1012547-1,4.0,H117214A,1100,5089,2719,06/03/2019,06/14/2019,COMMITTED,06/14/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,4955,2719,05/24/2019,05/24/2019,COMMITTED,05/24/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,4954,2719,05/17/2019,05/17/2019,COMMITTED,05/17/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,4608,2719,04/29/2019,04/29/2019,COMMITTED,04/29/2019,UTC Schedule under lead time / change,
,1012547-1,8.0,H117214A,1100,4026,2719,03/25/2019,03/25/2019,COMMITTED,03/25/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,3882,2719,03/18/2019,03/18/2019,COMMITTED,03/18/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,3756,2719,03/11/2019,03/11/2019,COMMITTED,03/11/2019,UTC Schedule under lead time / change,
OVERDUE,1012547-1,3.0,H117214A,1100,3523,2719,11/30/2018,12/13/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,1012547-1,6.0,H117214A,1100,3521,2719,11/15/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,1012547-1,6.0,H117214A,1100,3520,2719,11/01/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,1012547-1,3.0,H117214A,1100,3519,2719,12/13/2018,01/14/2019,COMMITTED,01/14/2019,UTC Schedule under lead time / change,
LATE,1012547-1,3.0,H117214A,1100,3518,2719,01/07/2019,01/18/2019,COMMITTED,01/18/2019,UTC Schedule under lead time / change,
LATE,1012547-1,3.0,H117214A,1100,3517,2719,12/20/2018,01/18/2019,COMMITTED,01/18/2019,UTC Schedule under lead time / change,
LATE,1012547-1,3.0,H117214A,1100,3516,2719,01/14/2019,01/28/2019,COMMITTED,01/28/2019,UTC Schedule under lead time / change,
LATE,1012547-1,4.0,H117214A,1100,3515,2719,01/18/2019,02/04/2019,COMMITTED,02/04/2019,UTC Schedule under lead time / change,
OVERDUE,1012547-1,5.0,H117214A,1100,3389,2719,10/29/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
,1012547-1,8.0,H117214A,1100,4724,2719,05/06/2019,05/06/2019,COMMITTED,05/06/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,4494,2719,04/22/2019,04/22/2019,COMMITTED,04/22/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,4282,2719,04/12/2019,04/12/2019,COMMITTED,04/12/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,4163,2719,04/05/2019,04/05/2019,COMMITTED,04/05/2019,UTC Schedule under lead time / change,
,1012547-1,4.0,H117214A,1100,3657,2719,03/04/2019,03/04/2019,COMMITTED,03/04/2019,UTC Schedule under lead time / change,
OVERDUE,1012547-1,6.0,H117214A,1100,3524,2719,12/03/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
LATE,1012547-1,4.0,H117214A,1100,3514,2719,01/28/2019,02/11/2019,COMMITTED,02/11/2019,UTC Schedule under lead time / change,
LATE,1012547-1,4.0,H117214A,1100,3513,2719,02/04/2019,02/15/2019,COMMITTED,02/15/2019,UTC Schedule under lead time / change,
LATE,1012547-1,4.0,H117214A,1100,3512,2719,02/11/2019,02/25/2019,COMMITTED,02/25/2019,UTC Schedule under lead time / change,
LATE,1012547-1,4.0,H117214A,1100,3511,2719,02/15/2019,03/04/2019,COMMITTED,03/04/2019,UTC Schedule under lead time / change,
LATE,1012547-1,4.0,H117214A,1100,3510,2719,02/25/2019,03/11/2019,COMMITTED,03/11/2019,UTC Schedule under lead time / change,
,1017059-1,12.0,H117214A,1080,4179,2719,04/22/2019,04/22/2019,COMMITTED,04/22/2019,,
,1017059-1,8.0,H117214A,1080,4178,2719,05/24/2019,05/24/2019,COMMITTED,05/24/2019,,
,1017507-1-LOP050,8.0,H117214A,1050,5705,2719,06/21/2019,06/21/2019,COMMITTED,06/21/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,7.0,H117214A,1050,5704,2719,06/14/2019,06/14/2019,COMMITTED,06/14/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,9.0,H117214A,1050,5703,2719,06/07/2019,06/07/2019,COMMITTED,06/07/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,4178,2719,02/15/2019,02/15/2019,COMMITTED,02/15/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,8.0,H117214A,1050,4035,2719,02/05/2019,02/05/2019,COMMITTED,02/05/2019,,
,1017507-1-LOP050,8.0,H117214A,1050,4034,2719,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
,1017507-1-LOP050,6.0,H117214A,1050,4033,2719,02/19/2019,02/19/2019,COMMITTED,02/19/2019,,
,1017507-1-LOP050,12.0,H117214A,1050,4396,2719,03/11/2019,03/11/2019,COMMITTED,03/11/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,16.0,H117214A,1050,5544,2719,05/24/2019,05/24/2019,COMMITTED,05/24/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,5434,2719,05/10/2019,05/10/2019,COMMITTED,05/10/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,7.0,H117214A,1050,5344,2719,05/03/2019,05/03/2019,COMMITTED,05/03/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,4867,2719,04/05/2019,04/05/2019,COMMITTED,04/05/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,4770,2719,03/29/2019,03/29/2019,COMMITTED,03/29/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,4651,2719,03/22/2019,03/22/2019,COMMITTED,03/22/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,4299,2719,02/25/2019,02/25/2019,COMMITTED,02/25/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,2.0,H117214A,1050,4203,2719,03/04/2019,03/04/2019,COMMITTED,03/04/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,8.0,H117214A,1050,5706,2719,07/08/2019,07/08/2019,COMMITTED,07/08/2019,,
,1017507-1-LOP050,8.0,H117214A,1050,5477,2719,05/17/2019,05/17/2019,COMMITTED,05/17/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,11.0,H117214A,1050,5135,2719,04/22/2019,04/22/2019,COMMITTED,04/22/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,6.0,H117214A,1050,4980,2719,04/12/2019,04/12/2019,COMMITTED,04/12/2019,UTC Schedule under lead time / change,
,1017507-1-LOP050,2.0,H117214A,1050,4795,2719,04/05/2019,04/05/2019,COMMITTED,04/05/2019,UTC Schedule under lead time / change,
,1007908-1,1.0,H117214A,1090,3812,2701,10/31/2019,10/31/2019,COMMITTED,10/31/2019,,
,1007908-1,1.0,H117214A,1090,2831,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,,
,1007908-1,1.0,H117214A,1090,2830,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,,
,1007908-1,1.0,H117214A,1090,2829,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,,
,1007908-1,1.0,H117214A,1090,2828,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,1007908-1,1.0,H117214A,1090,2827,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,1007908-1,1.0,H117214A,1090,2826,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,,
,1007908-1,1.0,H117214A,1090,2825,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,,
,1007908-1,1.0,H117214A,1090,2824,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,1007908-1,1.0,H117214A,1090,2823,2701,05/30/2019,05/30/2019,COMMITTED,05/30/2019,,
,1007908-1,1.0,H117214A,1090,2822,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,,
,1007908-1,1.0,H117214A,1090,2821,2701,06/26/2019,06/26/2019,COMMITTED,06/26/2019,,
,1007908-1,1.0,H117214A,1090,2820,2701,07/11/2019,07/11/2019,COMMITTED,07/11/2019,,
,1007908-1,1.0,H117214A,1090,2819,2701,07/25/2019,07/25/2019,COMMITTED,07/25/2019,,
,1007908-1,1.0,H117214A,1090,2818,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,,
